materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,porcentaje_nota_final,fecha_registro
Geografía,10,3,7,PARTICIPACION 4,Participación en Geografía,1,2023-03-03
Geografía,10,3,7,PARTICIPACION 5,Participación en Geografía,1,2023-04-11
Geografía,10,3,8,PARTICIPACION 1,Participación en Geografía,1,2023-08-31
Geografía,10,3,8,PARTICIPACION 2,Participación en Geografía,1,2023-05-17
Geografía,10,3,8,PARTICIPACION 3,Participación en Geografía,1,2023-06-10
Geografía,10,3,8,PARTICIPACION 4,Participación en Geografía,1,2023-08-20
Geografía,10,3,8,PARTICIPACION 5,Participación en Geografía,1,2023-05-19
Geografía,10,3,9,PARTICIPACION 1,Participación en Geografía,1,2023-12-07
Geografía,10,3,9,PARTICIPACION 2,Participación en Geografía,1,2023-11-30
Geografía,10,3,9,PARTICIPACION 3,Participación en Geografía,1,2023-12-07
Geografía,10,3,9,PARTICIPACION 4,Participación en Geografía,1,2023-12-08
Geografía,10,3,9,PARTICIPACION 5,Participación en Geografía,1,2023-11-26
Idioma Extranjero,10,3,7,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-04-13
Idioma Extranjero,10,3,7,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-04-20
Idioma Extranjero,10,3,7,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-03-27
Idioma Extranjero,10,3,7,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-02-05
Idioma Extranjero,10,3,7,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-03-26
Idioma Extranjero,10,3,8,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-08-18
Idioma Extranjero,10,3,8,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-06-05
Idioma Extranjero,10,3,8,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-05-31
Idioma Extranjero,10,3,8,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-06-25
Idioma Extranjero,10,3,8,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-07-08
Idioma Extranjero,10,3,9,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-12-06
Idioma Extranjero,10,3,9,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-11-01
Idioma Extranjero,10,3,9,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-10-01
Idioma Extranjero,10,3,9,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-11-17
Idioma Extranjero,10,3,9,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-11-18
Educación Física,10,3,7,PARTICIPACION 1,Participación en Educación Física,1,2023-04-23
Educación Física,10,3,7,PARTICIPACION 2,Participación en Educación Física,1,2023-02-24
Educación Física,10,3,7,PARTICIPACION 3,Participación en Educación Física,1,2023-04-03
Educación Física,10,3,7,PARTICIPACION 4,Participación en Educación Física,1,2023-03-26
Educación Física,10,3,7,PARTICIPACION 5,Participación en Educación Física,1,2023-03-17
Educación Física,10,3,8,PARTICIPACION 1,Participación en Educación Física,1,2023-06-23
Educación Física,10,3,8,PARTICIPACION 2,Participación en Educación Física,1,2023-05-21
Educación Física,10,3,8,PARTICIPACION 3,Participación en Educación Física,1,2023-08-11
Educación Física,10,3,8,PARTICIPACION 4,Participación en Educación Física,1,2023-05-03
Educación Física,10,3,8,PARTICIPACION 5,Participación en Educación Física,1,2023-07-16
Educación Física,10,3,9,PARTICIPACION 1,Participación en Educación Física,1,2023-10-27
Educación Física,10,3,9,PARTICIPACION 2,Participación en Educación Física,1,2023-11-18
Educación Física,10,3,9,PARTICIPACION 3,Participación en Educación Física,1,2023-10-15
Educación Física,10,3,9,PARTICIPACION 4,Participación en Educación Física,1,2023-11-20
Educación Física,10,3,9,PARTICIPACION 5,Participación en Educación Física,1,2023-10-31
Artes Plásticas,10,3,7,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-03-06
Artes Plásticas,10,3,7,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-04-03
Artes Plásticas,10,3,7,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-02-06
Artes Plásticas,10,3,7,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-02-05
Artes Plásticas,10,3,7,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-02-27
Artes Plásticas,10,3,8,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-08-25
Artes Plásticas,10,3,8,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-06-30
Artes Plásticas,10,3,8,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-06-07
Artes Plásticas,10,3,8,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-05-21
Artes Plásticas,10,3,8,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-05-21
Artes Plásticas,10,3,9,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-10-11
Artes Plásticas,10,3,9,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-11-28
Artes Plásticas,10,3,9,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-12-12
Artes Plásticas,10,3,9,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-10-30
Artes Plásticas,10,3,9,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-10-21
Música,10,3,7,PARTICIPACION 1,Participación en Música,1,2023-02-18
Música,10,3,7,PARTICIPACION 2,Participación en Música,1,2023-04-05
Música,10,3,7,PARTICIPACION 3,Participación en Música,1,2023-04-11
Música,10,3,7,PARTICIPACION 4,Participación en Música,1,2023-03-28
Música,10,3,7,PARTICIPACION 5,Participación en Música,1,2023-02-09
Música,10,3,8,PARTICIPACION 1,Participación en Música,1,2023-05-28
Música,10,3,8,PARTICIPACION 2,Participación en Música,1,2023-08-13
Música,10,3,8,PARTICIPACION 3,Participación en Música,1,2023-07-16
Música,10,3,8,PARTICIPACION 4,Participación en Música,1,2023-08-11
Música,10,3,8,PARTICIPACION 5,Participación en Música,1,2023-05-05
Música,10,3,9,PARTICIPACION 1,Participación en Música,1,2023-11-18
Música,10,3,9,PARTICIPACION 2,Participación en Música,1,2023-11-03
Música,10,3,9,PARTICIPACION 3,Participación en Música,1,2023-11-10
Música,10,3,9,PARTICIPACION 4,Participación en Música,1,2023-11-05
Música,10,3,9,PARTICIPACION 5,Participación en Música,1,2023-10-22
Matemáticas,11,3,7,PARTICIPACION 1,Participación en Matemáticas,1,2023-04-11
Matemáticas,11,3,7,PARTICIPACION 2,Participación en Matemáticas,1,2023-04-25
Matemáticas,11,3,7,PARTICIPACION 3,Participación en Matemáticas,1,2023-02-28
Matemáticas,11,3,7,PARTICIPACION 4,Participación en Matemáticas,1,2023-04-28
Matemáticas,11,3,7,PARTICIPACION 5,Participación en Matemáticas,1,2023-04-11
Matemáticas,11,3,8,PARTICIPACION 1,Participación en Matemáticas,1,2023-06-14
Matemáticas,11,3,8,PARTICIPACION 2,Participación en Matemáticas,1,2023-07-14
Matemáticas,11,3,8,PARTICIPACION 3,Participación en Matemáticas,1,2023-05-04
Matemáticas,11,3,8,PARTICIPACION 4,Participación en Matemáticas,1,2023-08-18
Matemáticas,11,3,8,PARTICIPACION 5,Participación en Matemáticas,1,2023-08-06
Matemáticas,11,3,9,PARTICIPACION 1,Participación en Matemáticas,1,2023-12-18
Matemáticas,11,3,9,PARTICIPACION 2,Participación en Matemáticas,1,2023-11-26
Matemáticas,11,3,9,PARTICIPACION 3,Participación en Matemáticas,1,2023-10-14
Matemáticas,11,3,9,PARTICIPACION 4,Participación en Matemáticas,1,2023-10-18
Matemáticas,11,3,9,PARTICIPACION 5,Participación en Matemáticas,1,2023-11-25
Lenguaje,11,3,7,PARTICIPACION 1,Participación en Lenguaje,1,2023-04-25
Lenguaje,11,3,7,PARTICIPACION 2,Participación en Lenguaje,1,2023-04-10
Lenguaje,11,3,7,PARTICIPACION 3,Participación en Lenguaje,1,2023-03-02
Lenguaje,11,3,7,PARTICIPACION 4,Participación en Lenguaje,1,2023-02-28
Lenguaje,11,3,7,PARTICIPACION 5,Participación en Lenguaje,1,2023-02-26
Lenguaje,11,3,8,PARTICIPACION 1,Participación en Lenguaje,1,2023-05-31
Lenguaje,11,3,8,PARTICIPACION 2,Participación en Lenguaje,1,2023-05-15
Lenguaje,11,3,8,PARTICIPACION 3,Participación en Lenguaje,1,2023-08-17
Lenguaje,11,3,8,PARTICIPACION 4,Participación en Lenguaje,1,2023-06-08
Lenguaje,11,3,8,PARTICIPACION 5,Participación en Lenguaje,1,2023-06-21
Lenguaje,11,3,9,PARTICIPACION 1,Participación en Lenguaje,1,2023-12-13
Lenguaje,11,3,9,PARTICIPACION 2,Participación en Lenguaje,1,2023-11-09
Lenguaje,11,3,9,PARTICIPACION 3,Participación en Lenguaje,1,2023-10-01
Lenguaje,11,3,9,PARTICIPACION 4,Participación en Lenguaje,1,2023-10-01
Lenguaje,11,3,9,PARTICIPACION 5,Participación en Lenguaje,1,2023-10-15
Física,11,3,7,PARTICIPACION 1,Participación en Física,1,2023-03-23
Física,11,3,7,PARTICIPACION 2,Participación en Física,1,2023-04-13
Física,11,3,7,PARTICIPACION 3,Participación en Física,1,2023-04-25
Física,11,3,7,PARTICIPACION 4,Participación en Física,1,2023-02-20
Física,11,3,7,PARTICIPACION 5,Participación en Física,1,2023-04-27
Física,11,3,8,PARTICIPACION 1,Participación en Física,1,2023-08-08
Física,11,3,8,PARTICIPACION 2,Participación en Física,1,2023-06-22
Física,11,3,8,PARTICIPACION 3,Participación en Física,1,2023-08-01
Física,11,3,8,PARTICIPACION 4,Participación en Física,1,2023-07-18
Física,11,3,8,PARTICIPACION 5,Participación en Física,1,2023-06-21
Física,11,3,9,PARTICIPACION 1,Participación en Física,1,2023-10-20
Física,11,3,9,PARTICIPACION 2,Participación en Física,1,2023-10-16
Física,11,3,9,PARTICIPACION 3,Participación en Física,1,2023-12-08
Física,11,3,9,PARTICIPACION 4,Participación en Física,1,2023-11-21
Física,11,3,9,PARTICIPACION 5,Participación en Física,1,2023-11-11
Química,11,3,7,PARTICIPACION 1,Participación en Química,1,2023-04-21
Química,11,3,7,PARTICIPACION 2,Participación en Química,1,2023-03-28
Química,11,3,7,PARTICIPACION 3,Participación en Química,1,2023-02-07
Química,11,3,7,PARTICIPACION 4,Participación en Química,1,2023-04-10
Química,11,3,7,PARTICIPACION 5,Participación en Química,1,2023-03-10
Química,11,3,8,PARTICIPACION 1,Participación en Química,1,2023-08-01
Química,11,3,8,PARTICIPACION 2,Participación en Química,1,2023-07-04
Química,11,3,8,PARTICIPACION 3,Participación en Química,1,2023-05-31
Química,11,3,8,PARTICIPACION 4,Participación en Química,1,2023-07-28
Química,11,3,8,PARTICIPACION 5,Participación en Química,1,2023-08-21
Química,11,3,9,PARTICIPACION 1,Participación en Química,1,2023-10-13
Química,11,3,9,PARTICIPACION 2,Participación en Química,1,2023-12-03
Química,11,3,9,PARTICIPACION 3,Participación en Química,1,2023-11-25
Química,11,3,9,PARTICIPACION 4,Participación en Química,1,2023-11-12
Química,11,3,9,PARTICIPACION 5,Participación en Química,1,2023-10-18
Biología,11,3,7,PARTICIPACION 1,Participación en Biología,1,2023-02-01
Biología,11,3,7,PARTICIPACION 2,Participación en Biología,1,2023-04-15
Biología,11,3,7,PARTICIPACION 3,Participación en Biología,1,2023-04-15
Biología,11,3,7,PARTICIPACION 4,Participación en Biología,1,2023-02-01
Biología,11,3,7,PARTICIPACION 5,Participación en Biología,1,2023-03-25
Biología,11,3,8,PARTICIPACION 1,Participación en Biología,1,2023-07-02
Biología,11,3,8,PARTICIPACION 2,Participación en Biología,1,2023-08-21
Biología,11,3,8,PARTICIPACION 3,Participación en Biología,1,2023-06-09
Biología,11,3,8,PARTICIPACION 4,Participación en Biología,1,2023-05-27
Biología,11,3,8,PARTICIPACION 5,Participación en Biología,1,2023-05-18
Biología,11,3,9,PARTICIPACION 1,Participación en Biología,1,2023-10-17
Biología,11,3,9,PARTICIPACION 2,Participación en Biología,1,2023-12-03
Biología,11,3,9,PARTICIPACION 3,Participación en Biología,1,2023-10-04
Biología,11,3,9,PARTICIPACION 4,Participación en Biología,1,2023-12-15
Biología,11,3,9,PARTICIPACION 5,Participación en Biología,1,2023-10-31
Historia,11,3,7,PARTICIPACION 1,Participación en Historia,1,2023-04-25
Historia,11,3,7,PARTICIPACION 2,Participación en Historia,1,2023-03-26
Historia,11,3,7,PARTICIPACION 3,Participación en Historia,1,2023-02-03
Historia,11,3,7,PARTICIPACION 4,Participación en Historia,1,2023-02-20
Historia,11,3,7,PARTICIPACION 5,Participación en Historia,1,2023-04-19
Historia,11,3,8,PARTICIPACION 1,Participación en Historia,1,2023-05-16
Historia,11,3,8,PARTICIPACION 2,Participación en Historia,1,2023-05-10
Historia,11,3,8,PARTICIPACION 3,Participación en Historia,1,2023-06-30
Historia,11,3,8,PARTICIPACION 4,Participación en Historia,1,2023-07-26
Historia,11,3,8,PARTICIPACION 5,Participación en Historia,1,2023-05-31
Historia,11,3,9,PARTICIPACION 1,Participación en Historia,1,2023-10-31
Historia,11,3,9,PARTICIPACION 2,Participación en Historia,1,2023-12-11
Historia,11,3,9,PARTICIPACION 3,Participación en Historia,1,2023-10-20
Historia,11,3,9,PARTICIPACION 4,Participación en Historia,1,2023-10-22
Historia,11,3,9,PARTICIPACION 5,Participación en Historia,1,2023-10-12
Geografía,11,3,7,PARTICIPACION 1,Participación en Geografía,1,2023-04-20
Geografía,11,3,7,PARTICIPACION 2,Participación en Geografía,1,2023-03-10
Geografía,11,3,7,PARTICIPACION 3,Participación en Geografía,1,2023-03-03
Geografía,11,3,7,PARTICIPACION 4,Participación en Geografía,1,2023-02-11
Geografía,11,3,7,PARTICIPACION 5,Participación en Geografía,1,2023-04-12
Geografía,11,3,8,PARTICIPACION 1,Participación en Geografía,1,2023-05-25
Geografía,11,3,8,PARTICIPACION 2,Participación en Geografía,1,2023-08-23
Geografía,11,3,8,PARTICIPACION 3,Participación en Geografía,1,2023-06-17
Geografía,11,3,8,PARTICIPACION 4,Participación en Geografía,1,2023-08-12
Geografía,11,3,8,PARTICIPACION 5,Participación en Geografía,1,2023-08-17
Geografía,11,3,9,PARTICIPACION 1,Participación en Geografía,1,2023-11-26
Geografía,11,3,9,PARTICIPACION 2,Participación en Geografía,1,2023-10-23
Geografía,11,3,9,PARTICIPACION 3,Participación en Geografía,1,2023-11-23
Geografía,11,3,9,PARTICIPACION 4,Participación en Geografía,1,2023-11-13
Geografía,11,3,9,PARTICIPACION 5,Participación en Geografía,1,2023-11-09
Idioma Extranjero,11,3,7,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-03-02
Idioma Extranjero,11,3,7,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-04-08
Idioma Extranjero,11,3,7,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-02-27
Idioma Extranjero,11,3,7,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-04-09
Idioma Extranjero,11,3,7,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-04-29
Idioma Extranjero,11,3,8,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-08-06
Idioma Extranjero,11,3,8,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-08-16
Idioma Extranjero,11,3,8,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-07-27
Idioma Extranjero,11,3,8,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-07-15
Idioma Extranjero,11,3,8,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-06-11
Idioma Extranjero,11,3,9,PARTICIPACION 1,Participación en Idioma Extranjero,1,2023-12-04
Idioma Extranjero,11,3,9,PARTICIPACION 2,Participación en Idioma Extranjero,1,2023-12-13
Idioma Extranjero,11,3,9,PARTICIPACION 3,Participación en Idioma Extranjero,1,2023-12-06
Idioma Extranjero,11,3,9,PARTICIPACION 4,Participación en Idioma Extranjero,1,2023-12-13
Idioma Extranjero,11,3,9,PARTICIPACION 5,Participación en Idioma Extranjero,1,2023-12-11
Educación Física,11,3,7,PARTICIPACION 1,Participación en Educación Física,1,2023-02-26
Educación Física,11,3,7,PARTICIPACION 2,Participación en Educación Física,1,2023-02-08
Educación Física,11,3,7,PARTICIPACION 3,Participación en Educación Física,1,2023-02-20
Educación Física,11,3,7,PARTICIPACION 4,Participación en Educación Física,1,2023-02-08
Educación Física,11,3,7,PARTICIPACION 5,Participación en Educación Física,1,2023-03-12
Educación Física,11,3,8,PARTICIPACION 1,Participación en Educación Física,1,2023-05-05
Educación Física,11,3,8,PARTICIPACION 2,Participación en Educación Física,1,2023-07-18
Educación Física,11,3,8,PARTICIPACION 3,Participación en Educación Física,1,2023-05-17
Educación Física,11,3,8,PARTICIPACION 4,Participación en Educación Física,1,2023-06-20
Educación Física,11,3,8,PARTICIPACION 5,Participación en Educación Física,1,2023-08-23
Educación Física,11,3,9,PARTICIPACION 1,Participación en Educación Física,1,2023-10-29
Educación Física,11,3,9,PARTICIPACION 2,Participación en Educación Física,1,2023-11-30
Educación Física,11,3,9,PARTICIPACION 3,Participación en Educación Física,1,2023-10-21
Educación Física,11,3,9,PARTICIPACION 4,Participación en Educación Física,1,2023-11-20
Educación Física,11,3,9,PARTICIPACION 5,Participación en Educación Física,1,2023-11-03
Artes Plásticas,11,3,7,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-02-08
Artes Plásticas,11,3,7,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-04-17
Artes Plásticas,11,3,7,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-04-06
Artes Plásticas,11,3,7,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-02-17
Artes Plásticas,11,3,7,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-04-25
Artes Plásticas,11,3,8,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-05-26
Artes Plásticas,11,3,8,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-08-11
Artes Plásticas,11,3,8,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-08-07
Artes Plásticas,11,3,8,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-08-26
Artes Plásticas,11,3,8,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-05-25
Artes Plásticas,11,3,9,PARTICIPACION 1,Participación en Artes Plásticas,1,2023-12-03
Artes Plásticas,11,3,9,PARTICIPACION 2,Participación en Artes Plásticas,1,2023-10-27
Artes Plásticas,11,3,9,PARTICIPACION 3,Participación en Artes Plásticas,1,2023-12-03
Artes Plásticas,11,3,9,PARTICIPACION 4,Participación en Artes Plásticas,1,2023-11-30
Artes Plásticas,11,3,9,PARTICIPACION 5,Participación en Artes Plásticas,1,2023-11-23
Música,11,3,7,PARTICIPACION 1,Participación en Música,1,2023-02-02
Música,11,3,7,PARTICIPACION 2,Participación en Música,1,2023-04-18
Música,11,3,7,PARTICIPACION 3,Participación en Música,1,2023-03-16
Música,11,3,7,PARTICIPACION 4,Participación en Música,1,2023-04-21
Música,11,3,7,PARTICIPACION 5,Participación en Música,1,2023-04-05
Música,11,3,8,PARTICIPACION 1,Participación en Música,1,2023-06-24
Música,11,3,8,PARTICIPACION 2,Participación en Música,1,2023-08-28
Música,11,3,8,PARTICIPACION 3,Participación en Música,1,2023-05-13
Música,11,3,8,PARTICIPACION 4,Participación en Música,1,2023-08-01
Música,11,3,8,PARTICIPACION 5,Participación en Música,1,2023-06-29
Música,11,3,9,PARTICIPACION 1,Participación en Música,1,2023-10-14
Música,11,3,9,PARTICIPACION 2,Participación en Música,1,2023-12-07
Música,11,3,9,PARTICIPACION 3,Participación en Música,1,2023-11-12
Música,11,3,9,PARTICIPACION 4,Participación en Música,1,2023-12-20
Música,11,3,9,PARTICIPACION 5,Participación en Música,1,2023-10-23
Matemáticas,12,3,7,PARTICIPACION 1,Participación en Matemáticas,1,2023-03-13
Matemáticas,12,3,7,PARTICIPACION 2,Participación en Matemáticas,1,2023-03-28
Matemáticas,12,3,7,PARTICIPACION 3,Participación en Matemáticas,1,2023-02-07
Matemáticas,12,3,7,PARTICIPACION 4,Participación en Matemáticas,1,2023-03-20
Matemáticas,12,3,7,PARTICIPACION 5,Participación en Matemáticas,1,2023-04-06
Matemáticas,12,3,8,PARTICIPACION 1,Participación en Matemáticas,1,2023-05-18
Matemáticas,12,3,8,PARTICIPACION 2,Participación en Matemáticas,1,2023-07-29
Matemáticas,12,3,8,PARTICIPACION 3,Participación en Matemáticas,1,2023-07-06
Matemáticas,12,3,8,PARTICIPACION 4,Participación en Matemáticas,1,2023-06-19
Matemáticas,12,3,8,PARTICIPACION 5,Participación en Matemáticas,1,2023-07-17
Matemáticas,12,3,9,PARTICIPACION 1,Participación en Matemáticas,1,2023-11-14
Matemáticas,12,3,9,PARTICIPACION 2,Participación en Matemáticas,1,2023-11-27
Matemáticas,12,3,9,PARTICIPACION 3,Participación en Matemáticas,1,2023-11-23
Matemáticas,12,3,9,PARTICIPACION 4,Participación en Matemáticas,1,2023-12-08
Matemáticas,12,3,9,PARTICIPACION 5,Participación en Matemáticas,1,2023-11-11
Lenguaje,12,3,7,PARTICIPACION 1,Participación en Lenguaje,1,2023-03-28
Lenguaje,12,3,7,PARTICIPACION 2,Participación en Lenguaje,1,2023-04-11
Lenguaje,12,3,7,PARTICIPACION 3,Participación en Lenguaje,1,2023-02-21
Lenguaje,12,3,7,PARTICIPACION 4,Participación en Lenguaje,1,2023-03-02
Lenguaje,12,3,7,PARTICIPACION 5,Participación en Lenguaje,1,2023-03-04
Lenguaje,12,3,8,PARTICIPACION 1,Participación en Lenguaje,1,2023-05-08
Lenguaje,12,3,8,PARTICIPACION 2,Participación en Lenguaje,1,2023-05-08
Lenguaje,12,3,8,PARTICIPACION 3,Participación en Lenguaje,1,2023-06-04
Lenguaje,12,3,8,PARTICIPACION 4,Participación en Lenguaje,1,2023-07-10
Lenguaje,12,3,8,PARTICIPACION 5,Participación en Lenguaje,1,2023-05-10
Lenguaje,12,3,9,PARTICIPACION 1,Participación en Lenguaje,1,2023-11-05
Lenguaje,12,3,9,PARTICIPACION 2,Participación en Lenguaje,1,2023-10-17
Lenguaje,12,3,9,PARTICIPACION 3,Participación en Lenguaje,1,2023-11-17
Lenguaje,12,3,9,PARTICIPACION 4,Participación en Lenguaje,1,2023-10-03
Lenguaje,12,3,9,PARTICIPACION 5,Participación en Lenguaje,1,2023-10-10
Física,12,3,7,PARTICIPACION 1,Participación en Física,1,2023-02-22
Física,12,3,7,PARTICIPACION 2,Participación en Física,1,2023-04-18
Física,12,3,7,PARTICIPACION 3,Participación en Física,1,2023-02-11
Física,12,3,7,PARTICIPACION 4,Participación en Física,1,2023-04-25
Física,12,3,7,PARTICIPACION 5,Participación en Física,1,2023-02-28
Física,12,3,8,PARTICIPACION 1,Participación en Física,1,2023-05-14
Física,12,3,8,PARTICIPACION 2,Participación en Física,1,2023-08-09
Física,12,3,8,PARTICIPACION 3,Participación en Física,1,2023-07-07
Física,12,3,8,PARTICIPACION 4,Participación en Física,1,2023-06-29
Física,12,3,8,PARTICIPACION 5,Participación en Física,1,2023-05-07
Física,12,3,9,PARTICIPACION 1,Participación en Física,1,2023-10-10
Física,12,3,9,PARTICIPACION 2,Participación en Física,1,2023-11-23
Física,12,3,9,PARTICIPACION 3,Participación en Física,1,2023-10-08
Física,12,3,9,PARTICIPACION 4,Participación en Física,1,2023-12-02
Física,12,3,9,PARTICIPACION 5,Participación en Física,1,2023-10-02
Química,12,3,7,PARTICIPACION 1,Participación en Química,1,2023-02-06
Química,12,3,7,PARTICIPACION 2,Participación en Química,1,2023-04-06
Química,12,3,7,PARTICIPACION 3,Participación en Química,1,2023-02-27
Química,12,3,7,PARTICIPACION 4,Participación en Química,1,2023-03-18
Química,12,3,7,PARTICIPACION 5,Participación en Química,1,2023-03-27
Química,12,3,8,PARTICIPACION 1,Participación en Química,1,2023-07-22
Química,12,3,8,PARTICIPACION 2,Participación en Química,1,2023-07-14
Química,12,3,8,PARTICIPACION 3,Participación en Química,1,2023-07-16
Química,12,3,8,PARTICIPACION 4,Participación en Química,1,2023-05-22
Química,12,3,8,PARTICIPACION 5,Participación en Química,1,2023-06-10
Química,12,3,9,PARTICIPACION 1,Participación en Química,1,2023-10-25
Química,12,3,9,PARTICIPACION 2,Participación en Química,1,2023-11-27
Química,12,3,9,PARTICIPACION 3,Participación en Química,1,2023-10-26
Química,12,3,9,PARTICIPACION 4,Participación en Química,1,2023-11-22
Química,12,3,9,PARTICIPACION 5,Participación en Química,1,2023-10-24
Biología,12,3,7,PARTICIPACION 1,Participación en Biología,1,2023-04-04
Biología,12,3,7,PARTICIPACION 2,Participación en Biología,1,2023-03-26
Biología,12,3,7,PARTICIPACION 3,Participación en Biología,1,2023-03-30
Biología,12,3,7,PARTICIPACION 4,Participación en Biología,1,2023-02-20
Biología,12,3,7,PARTICIPACION 5,Participación en Biología,1,2023-02-16
Biología,12,3,8,PARTICIPACION 1,Participación en Biología,1,2023-07-06
Biología,12,3,8,PARTICIPACION 2,Participación en Biología,1,2023-06-16
Biología,12,3,8,PARTICIPACION 3,Participación en Biología,1,2023-08-27
Biología,12,3,8,PARTICIPACION 4,Participación en Biología,1,2023-07-09
Biología,12,3,8,PARTICIPACION 5,Participación en Biología,1,2023-05-04
Biología,12,3,9,PARTICIPACION 1,Participación en Biología,1,2023-11-12
Biología,12,3,9,PARTICIPACION 2,Participación en Biología,1,2023-10-27
Biología,12,3,9,PARTICIPACION 3,Participación en Biología,1,2023-11-28
Biología,12,3,9,PARTICIPACION 4,Participación en Biología,1,2023-12-07
Biología,12,3,9,PARTICIPACION 5,Participación en Biología,1,2023-10-22
Historia,12,3,7,PARTICIPACION 1,Participación en Historia,1,2023-02-10
Historia,12,3,7,PARTICIPACION 2,Participación en Historia,1,2023-03-28
Historia,12,3,7,PARTICIPACION 3,Participación en Historia,1,2023-04-11
Historia,12,3,7,PARTICIPACION 4,Participación en Historia,1,2023-02-18
Historia,12,3,7,PARTICIPACION 5,Participación en Historia,1,2023-02-24
Historia,12,3,8,PARTICIPACION 1,Participación en Historia,1,2023-06-16
Historia,12,3,8,PARTICIPACION 2,Participación en Historia,1,2023-06-12
Historia,12,3,8,PARTICIPACION 3,Participación en Historia,1,2023-06-26
Historia,12,3,8,PARTICIPACION 4,Participación en Historia,1,2023-06-09
Historia,12,3,8,PARTICIPACION 5,Participación en Historia,1,2023-07-08
Historia,12,3,9,PARTICIPACION 1,Participación en Historia,1,2023-10-06
Historia,12,3,9,PARTICIPACION 2,Participación en Historia,1,2023-11-01
Historia,12,3,9,PARTICIPACION 3,Participación en Historia,1,2023-10-12
Historia,12,3,9,PARTICIPACION 4,Participación en Historia,1,2023-12-09
Historia,12,3,9,PARTICIPACION 5,Participación en Historia,1,2023-11-07
Geografía,12,3,7,PARTICIPACION 1,Participación en Geografía,1,2023-02-27
Geografía,12,3,7,PARTICIPACION 2,Participación en Geografía,1,2023-04-18
Geografía,12,3,7,PARTICIPACION 3,Participación en Geografía,1,2023-04-19
Geografía,12,3,7,PARTICIPACION 4,Participación en Geografía,1,2023-03-10
Geografía,12,3,7,PARTICIPACION 5,Participación en Geografía,1,2023-02-21
Geografía,12,3,8,PARTICIPACION 1,Participación en Geografía,1,2023-05-05
Geografía,12,3,8,PARTICIPACION 2,Participación en Geografía,1,2023-05-25
Geografía,12,3,8,PARTICIPACION 3,Participación en Geografía,1,2023-06-10
Geografía,12,3,8,PARTICIPACION 4,Participación en Geografía,1,2023-07-02
Geografía,12,3,8,PARTICIPACION 5,Participación en Geografía,1,2023-07-15
Geografía,12,3,9,PARTICIPACION 1,Participación en Geografía,1,2023-11-07
Geografía,12,3,9,PARTICIPACION 2,Participación en Geografía,1,2023-11-18
