materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,porcentaje_nota_final,fecha_registro,criterios_participacion,escala_calificacion
Ciencias Naturales,2,3,4,PARTICIPACION 1,Participación en Ciencias Naturales - Primer Trimestre 2022,2.5,2022-03-05,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Ciencias Naturales,2,3,4,PARTICIPACION 2,Participación en Ciencias Naturales - Primer Trimestre 2022,2.5,2022-03-24,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Naturales,2,3,4,PARTICIPACION 3,Participación en Ciencias Naturales - Primer Trimestre 2022,2.5,2022-02-16,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Naturales,2,3,4,PARTICIPACION 4,Participación en Ciencias Naturales - Primer Trimestre 2022,2.5,2022-02-15,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Naturales,2,3,5,PARTICIPACION 1,Participación en Ciencias Naturales - Segundo Trimestre 2022,2.5,2022-07-20,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Naturales,2,3,5,PARTICIPACION 2,Participación en Ciencias Naturales - Segundo Trimestre 2022,2.5,2022-05-26,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Naturales,2,3,5,PARTICIPACION 3,Participación en Ciencias Naturales - Segundo Trimestre 2022,2.5,2022-07-15,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Ciencias Naturales,2,3,5,PARTICIPACION 4,Participación en Ciencias Naturales - Segundo Trimestre 2022,2.5,2022-07-13,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Ciencias Naturales,2,3,6,PARTICIPACION 1,Participación en Ciencias Naturales - Tercer Trimestre 2022,2.5,2022-09-17,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Naturales,2,3,6,PARTICIPACION 2,Participación en Ciencias Naturales - Tercer Trimestre 2022,2.5,2022-09-10,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Ciencias Naturales,2,3,6,PARTICIPACION 3,Participación en Ciencias Naturales - Tercer Trimestre 2022,2.5,2022-09-16,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Ciencias Naturales,2,3,6,PARTICIPACION 4,Participación en Ciencias Naturales - Tercer Trimestre 2022,2.5,2022-10-26,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Ciencias Sociales,2,3,4,PARTICIPACION 1,Participación en Ciencias Sociales - Primer Trimestre 2022,2.5,2022-03-21,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Ciencias Sociales,2,3,4,PARTICIPACION 2,Participación en Ciencias Sociales - Primer Trimestre 2022,2.5,2022-04-17,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Ciencias Sociales,2,3,4,PARTICIPACION 3,Participación en Ciencias Sociales - Primer Trimestre 2022,2.5,2022-03-16,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Ciencias Sociales,2,3,4,PARTICIPACION 4,Participación en Ciencias Sociales - Primer Trimestre 2022,2.5,2022-02-27,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Sociales,2,3,5,PARTICIPACION 1,Participación en Ciencias Sociales - Segundo Trimestre 2022,2.5,2022-05-03,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Ciencias Sociales,2,3,5,PARTICIPACION 2,Participación en Ciencias Sociales - Segundo Trimestre 2022,2.5,2022-06-26,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Ciencias Sociales,2,3,5,PARTICIPACION 3,Participación en Ciencias Sociales - Segundo Trimestre 2022,2.5,2022-06-13,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Sociales,2,3,5,PARTICIPACION 4,Participación en Ciencias Sociales - Segundo Trimestre 2022,2.5,2022-05-13,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Ciencias Sociales,2,3,6,PARTICIPACION 1,Participación en Ciencias Sociales - Tercer Trimestre 2022,2.5,2022-09-12,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Ciencias Sociales,2,3,6,PARTICIPACION 2,Participación en Ciencias Sociales - Tercer Trimestre 2022,2.5,2022-10-05,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Ciencias Sociales,2,3,6,PARTICIPACION 3,Participación en Ciencias Sociales - Tercer Trimestre 2022,2.5,2022-10-14,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Ciencias Sociales,2,3,6,PARTICIPACION 4,Participación en Ciencias Sociales - Tercer Trimestre 2022,2.5,2022-11-29,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Educación Física,2,3,4,PARTICIPACION 1,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-04-10,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Educación Física,2,3,4,PARTICIPACION 2,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-02-23,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Educación Física,2,3,4,PARTICIPACION 3,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-03-12,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Educación Física,2,3,4,PARTICIPACION 4,Participación en Educación Física - Primer Trimestre 2022,2.5,2022-04-06,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Educación Física,2,3,5,PARTICIPACION 1,Participación en Educación Física - Segundo Trimestre 2022,2.5,2022-06-20,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Educación Física,2,3,5,PARTICIPACION 2,Participación en Educación Física - Segundo Trimestre 2022,2.5,2022-07-03,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Educación Física,2,3,5,PARTICIPACION 3,Participación en Educación Física - Segundo Trimestre 2022,2.5,2022-06-01,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Educación Física,2,3,5,PARTICIPACION 4,Participación en Educación Física - Segundo Trimestre 2022,2.5,2022-08-23,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Educación Física,2,3,6,PARTICIPACION 1,Participación en Educación Física - Tercer Trimestre 2022,2.5,2022-11-29,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Educación Física,2,3,6,PARTICIPACION 2,Participación en Educación Física - Tercer Trimestre 2022,2.5,2022-10-28,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Educación Física,2,3,6,PARTICIPACION 3,Participación en Educación Física - Tercer Trimestre 2022,2.5,2022-10-03,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Educación Física,2,3,6,PARTICIPACION 4,Participación en Educación Física - Tercer Trimestre 2022,2.5,2022-11-13,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Artes Plásticas,2,3,4,PARTICIPACION 1,Participación en Artes Plásticas - Primer Trimestre 2022,2.5,2022-03-03,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Artes Plásticas,2,3,4,PARTICIPACION 2,Participación en Artes Plásticas - Primer Trimestre 2022,2.5,2022-03-23,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Artes Plásticas,2,3,4,PARTICIPACION 3,Participación en Artes Plásticas - Primer Trimestre 2022,2.5,2022-04-22,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Artes Plásticas,2,3,4,PARTICIPACION 4,Participación en Artes Plásticas - Primer Trimestre 2022,2.5,2022-02-08,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Artes Plásticas,2,3,5,PARTICIPACION 1,Participación en Artes Plásticas - Segundo Trimestre 2022,2.5,2022-07-23,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Artes Plásticas,2,3,5,PARTICIPACION 2,Participación en Artes Plásticas - Segundo Trimestre 2022,2.5,2022-06-10,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",CUALITATIVA
Artes Plásticas,2,3,5,PARTICIPACION 3,Participación en Artes Plásticas - Segundo Trimestre 2022,2.5,2022-06-20,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Artes Plásticas,2,3,5,PARTICIPACION 4,Participación en Artes Plásticas - Segundo Trimestre 2022,2.5,2022-08-22,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Artes Plásticas,2,3,6,PARTICIPACION 1,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-12-02,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Artes Plásticas,2,3,6,PARTICIPACION 2,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-10-15,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Artes Plásticas,2,3,6,PARTICIPACION 3,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-11-29,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Artes Plásticas,2,3,6,PARTICIPACION 4,Participación en Artes Plásticas - Tercer Trimestre 2022,2.5,2022-11-23,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,2,3,4,PARTICIPACION 1,Participación en Música - Primer Trimestre 2022,2.5,2022-02-11,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,2,3,4,PARTICIPACION 2,Participación en Música - Primer Trimestre 2022,2.5,2022-03-13,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Música,2,3,4,PARTICIPACION 3,Participación en Música - Primer Trimestre 2022,2.5,2022-04-13,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,2,3,4,PARTICIPACION 4,Participación en Música - Primer Trimestre 2022,2.5,2022-04-30,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Música,2,3,5,PARTICIPACION 1,Participación en Música - Segundo Trimestre 2022,2.5,2022-07-03,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Música,2,3,5,PARTICIPACION 2,Participación en Música - Segundo Trimestre 2022,2.5,2022-06-04,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,2,3,5,PARTICIPACION 3,Participación en Música - Segundo Trimestre 2022,2.5,2022-06-22,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,2,3,5,PARTICIPACION 4,Participación en Música - Segundo Trimestre 2022,2.5,2022-06-01,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Música,2,3,6,PARTICIPACION 1,Participación en Música - Tercer Trimestre 2022,2.5,2022-11-17,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,2,3,6,PARTICIPACION 2,Participación en Música - Tercer Trimestre 2022,2.5,2022-10-10,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,2,3,6,PARTICIPACION 3,Participación en Música - Tercer Trimestre 2022,2.5,2022-11-03,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Música,2,3,6,PARTICIPACION 4,Participación en Música - Tercer Trimestre 2022,2.5,2022-09-14,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Religión,2,3,4,PARTICIPACION 1,Participación en Religión - Primer Trimestre 2022,2.5,2022-02-03,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Religión,2,3,4,PARTICIPACION 2,Participación en Religión - Primer Trimestre 2022,2.5,2022-02-09,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Religión,2,3,4,PARTICIPACION 3,Participación en Religión - Primer Trimestre 2022,2.5,2022-02-21,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Religión,2,3,4,PARTICIPACION 4,Participación en Religión - Primer Trimestre 2022,2.5,2022-04-21,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Religión,2,3,5,PARTICIPACION 1,Participación en Religión - Segundo Trimestre 2022,2.5,2022-08-29,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Religión,2,3,5,PARTICIPACION 2,Participación en Religión - Segundo Trimestre 2022,2.5,2022-07-27,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Religión,2,3,5,PARTICIPACION 3,Participación en Religión - Segundo Trimestre 2022,2.5,2022-07-11,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Religión,2,3,5,PARTICIPACION 4,Participación en Religión - Segundo Trimestre 2022,2.5,2022-05-29,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Religión,2,3,6,PARTICIPACION 1,Participación en Religión - Tercer Trimestre 2022,2.5,2022-09-30,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Religión,2,3,6,PARTICIPACION 2,Participación en Religión - Tercer Trimestre 2022,2.5,2022-09-10,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Religión,2,3,6,PARTICIPACION 3,Participación en Religión - Tercer Trimestre 2022,2.5,2022-10-19,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Religión,2,3,6,PARTICIPACION 4,Participación en Religión - Tercer Trimestre 2022,2.5,2022-11-13,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Matemáticas,3,3,4,PARTICIPACION 1,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-02-12,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Matemáticas,3,3,4,PARTICIPACION 2,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-04-28,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Matemáticas,3,3,4,PARTICIPACION 3,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-02-05,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Matemáticas,3,3,4,PARTICIPACION 4,Participación en Matemáticas - Primer Trimestre 2022,2.5,2022-03-06,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Matemáticas,3,3,5,PARTICIPACION 1,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-07-07,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Matemáticas,3,3,5,PARTICIPACION 2,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-06-27,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,3,3,5,PARTICIPACION 3,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-08-06,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Matemáticas,3,3,5,PARTICIPACION 4,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-06-27,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Matemáticas,3,3,6,PARTICIPACION 1,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-11-01,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,3,3,6,PARTICIPACION 2,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-11-14,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
